liquid,pipette,volume,aspiration_rate,dispense_rate,blow_out,delay_aspirate,delay_dispense,delay_blow_out,density,time,m,%error,Transfer_Observation,Comment
Viscosity_std_398,rLine1000,1000.0,100.0,10.0,False,10,10,0,0.8672,173.6135287284851,0.8471225603827407,-2.3152029078942893,Complete Transfer,No Blowout before
Viscosity_std_398,rLine1000,500.0,100.0,10.0,False,10,10,0,0.8672,118.61811709403992,0.4185852347406126,-3.462814866094877,Complete Transfer,Blowout before
Viscosity_std_398,rLine1000,300.0,100.0,10.0,False,10,10,0,0.8672,97.8249249458313,0.2478551482207615,-4.729724699891749,Complete Transfer,Blowout before
Viscosity_std_398,rLine1000,300.0,100.0,10.0,False,10,10,0,0.8672,96.19401693344116,0.2506236654554438,-3.665565246216214,Complete Transfer,No blowout before
Viscosity_std_398,rLine1000,500.0,100.0,10.0,False,10,10,0,0.8672,118.34284973144533,0.4186580904573147,-3.4460123484052723,Complete Transfer,No blowout before
Viscosity_std_398,rLine1000,1000.0,80.0,10.0,False,10,10,0,0.8672,175.86363220214844,0.8485505324301033,-2.1505382345360604,Complete Transfer,Blowout before
Viscosity_std_398,rLine1000,1000.0,80.0,10.0,False,10,10,0,0.8672,175.9747679233551,0.8526595948521051,-1.6767072356889874,Complete Transfer,No blowout before
Viscosity_std_398,rLine1000,1000.0,80.0,10.0,False,10,10,0,0.8672,176.11103296279907,0.8482153961332732,-2.1891840252221786,Complete Transfer,Blowout before
Viscosity_std_398,rLine1000,500.0,80.0,10.0,False,10,10,0,0.8672,121.47484135627748,0.4198674953545706,-3.167090554757705,Complete Transfer,No blowout before
Viscosity_std_398,rLine1000,500.0,80.0,10.0,False,10,10,0,0.8672,119.67971801757812,0.4184540944505486,-3.493059397936206,Complete Transfer,Blowout before
Viscosity_std_398,rLine1000,300.0,80.0,10.0,False,10,10,0,0.8672,96.81710243225098,0.25055080973874166,-3.6935694423655763,Complete Transfer,Blowout before
Viscosity_std_398,rLine1000,300.0,80.0,10.0,False,10,10,0,0.8672,96.85766696929932,0.2509733728956143,-3.5311451046992888,Complete Transfer,No blowout before
Viscosity_std_398,rLine1000,1000.0,70.0,15.0,False,10,10,0,0.8672,144.13645815849304,0.8379135977915871,-3.3771220258778634,Complete Transfer,Blowout before
Viscosity_std_398,rLine1000,1000.0,70.0,15.0,False,10,10,0,0.8672,144.1738359928131,0.8477782618330603,-2.239591578291018,Complete Transfer,No blowout before
Viscosity_std_398,rLine1000,500.0,70.0,15.0,False,10,10,0,0.8672,103.71510052680969,0.42072719281165616,-2.968820846020255,Complete Transfer,Blowout before
Viscosity_std_398,rLine1000,500.0,70.0,15.0,False,10,10,0,0.8672,103.88857960700989,0.42504025124042427,-1.9741117987951369,Complete Transfer,No blowout before
Viscosity_std_398,rLine1000,300.0,70.0,15.0,False,10,10,0,0.8672,87.55200004577637,0.2518622126393807,-3.1894939116771437,Complete Transfer,Blowout before
Viscosity_std_398,rLine1000,300.0,70.0,15.0,False,10,10,0,0.8672,87.73263597488403,0.24725773134380394,-4.9593591083164235,Complete Transfer,No blowout before
Viscosity_std_398,rLine1000,1000.0,70.0,20.0,False,10,10,0,0.8672,127.7091383934021,0.8333091164960105,-3.908081584869638,Complete Transfer,Blowout before
Viscosity_std_398,rLine1000,1000.0,70.0,20.0,False,10,10,0,0.8672,127.76430320739746,0.8505467790677425,-1.9203437421883671,Complete Transfer,No blowout before
Viscosity_std_398,rLine1000,1000.0,70.0,20.0,False,10,10,0,0.8672,127.71974754333496,0.8490022378736565,-2.0984504296982815,Complete Transfer,Blowout before
Viscosity_std_398,rLine1000,500.0,70.0,20.0,False,10,10,0,0.8672,95.42095589637756,0.4113725187870984,-5.1262641173666,Complete Transfer,Blowout before
Viscosity_std_398,rLine1000,500.0,70.0,20.0,False,10,10,0,0.8672,95.8759503364563,0.42442826322012606,-2.1152529473878987,Complete Transfer,No blowout before
Viscosity_std_398,rLine1000,500.0,70.0,20.0,False,10,10,0,0.8672,96.0152838230133,0.4250256800970838,-1.9774723023330683,Complete Transfer,Blowout before
Viscosity_std_398,rLine1000,300.0,70.0,20.0,False,10,10,0,0.8672,82.70510125160217,0.24750544078059125,-4.864144841408631,Complete Transfer,Blowout before
Viscosity_std_398,rLine1000,300.0,70.0,20.0,False,10,10,0,0.8672,82.82042694091797,0.24719944677044217,-4.981762465235922,Complete Transfer,No blowout before
Viscosity_std_398,rLine1000,1000.0,70.0,20.0,False,10,10,0,0.8672,127.80754780769348,0.8322891364621801,-4.025699208696945,Complete Transfer,Blowout before
Viscosity_std_398,rLine1000,500.0,80.0,15.0,False,10,10,0,0.8672,104.42090320587158,0.4280710490552342,-1.2751270629072413,Complete Transfer,Blowout before
Viscosity_std_398,rLine1000,500.0,80.0,15.0,False,10,10,0,0.8672,102.79945206642151,0.4269053575879997,-1.5439673459410277,Complete Transfer,No blowout before
Viscosity_std_398,rLine1000,1000.0,80.0,15.0,False,10,10,0,0.8672,142.60715508460999,0.8506487770711254,-1.9085819798056465,Complete Transfer,No blowout before
Viscosity_std_398,rLine1000,1000.0,80.0,15.0,False,10,10,0,0.8672,142.52651286125183,0.8518727531117217,-1.7674408312128975,Complete Transfer,Blowout before
Viscosity_std_398,rLine1000,300.0,80.0,15.0,False,10,10,0,0.8672,87.52599549293518,0.25106079975565687,-3.4975400693200625,Complete Transfer,Blowout before
Viscosity_std_398,rLine1000,300.0,80.0,15.0,False,10,10,0,0.8672,87.24680972099304,0.2516145032025933,-3.284708178584958,Complete Transfer,No blowout before
Viscosity_std_398,rLine1000,1000.0,90.0,15.0,False,10,10,0,0.8672,141.62543296813965,0.837301609771289,-3.4476926001742383,Complete Transfer,Blowout before
Viscosity_std_398,rLine1000,1000.0,90.0,15.0,False,10,10,0,0.8672,142.59657049179077,0.856958082137533,-1.1810329638453616,Complete Transfer,No blowout before
Viscosity_std_398,rLine1000,1000.0,90.0,15.0,False,10,10,0,0.8672,140.97275257110596,0.843669199411058,-2.713422577138142,Complete Transfer,Blowout before
Viscosity_std_398,rLine1000,1000.0,90.0,15.0,False,10,10,0,0.8672,141.10072803497314,0.8509401999379341,-1.8749769444264117,Complete Transfer,Blowout before
Viscosity_std_398,rLine1000,500.0,90.0,15.0,False,10,10,0,0.8672,102.39845204353333,0.4223445897224443,-2.5958049533108087,Complete Transfer,Blowout before
Viscosity_std_398,rLine1000,500.0,90.0,15.0,False,10,10,0,0.8672,102.31842970848083,0.4301984359829375,-0.7844935463704995,Complete Transfer,No blowout before
Viscosity_std_398,rLine1000,500.0,90.0,15.0,False,10,10,0,0.8672,102.33001804351807,0.4163121363795051,-3.987053418010815,Complete Transfer,Blowout before
Viscosity_std_398,rLine1000,500.0,90.0,15.0,False,10,10,0,0.8672,102.73561525344849,0.4251568203871477,-1.9472277704917649,Complete Transfer,No blowout before
