,Time,Value,Factor,Baseline,Mass,Mass_smooth,Mass_derivative_smooth,ts,Mass_analysis_smooth,Mass_analysis_derivative_smooth
447,2023-03-10 16:20:07.871087,262089,6.862879436681862,245246.1688311688,2454.193072197482,2474.3781087853376,-6.046223874009229,34.31034803390503,-4.062287105897227e-264,1.0391863835074242e-266
448,2023-03-10 16:20:08.071206,262008,6.862879436681862,245246.1688311688,2442.390446091731,2468.3943326685035,-5.9837761168341785,34.51046681404114,-4.055201216365382e-264,7.085889531844438e-267
449,2023-03-10 16:20:08.274820,261947,6.862879436681862,245246.1688311688,2433.502048654067,2462.46659941067,-5.927733257833552,34.714081048965454,-4.044746171218223e-264,1.0455045147159348e-266
450,2023-03-10 16:20:08.471175,261929,6.862879436681862,245246.1688311688,2430.879242852789,2456.609320032725,-5.857279377944906,34.910435914993286,-4.033508657612917e-264,1.1237513605305769e-266
451,2023-03-10 16:20:08.658784,261941,6.862879436681862,245246.1688311688,2432.6277800536413,2450.830500657381,-5.7788193753435735,35.098044872283936,-4.021354400277495e-264,1.2154257335422535e-266
452,2023-03-10 16:20:08.870492,261849,6.862879436681862,245246.1688311688,2419.222328180443,2445.0949143446965,-5.735586312684973,35.30975294113159,-4.012624773374884e-264,8.729626902610828e-267
453,2023-03-10 16:20:09.081950,261774,6.862879436681862,245246.1688311688,2408.2939706751185,2439.432984360987,-5.661929983709342,35.52121090888977,-4.003090452755777e-264,9.53432061910738e-267
454,2023-03-10 16:20:09.276112,261739,6.862879436681862,245246.1688311688,2403.194070505967,2433.9760111187666,-5.456973242220556,35.715372800827026,-3.990948652682041e-264,1.2141800073735893e-266
455,2023-03-10 16:20:09.472740,261698,6.862879436681862,245246.1688311688,2397.2199017363896,2428.536651346519,-5.439359772247371,35.91200113296509,-3.978263796199563e-264,1.2684856482477669e-266
456,2023-03-10 16:20:09.672215,261731,6.862879436681862,245246.1688311688,2402.0283790387325,2423.114905044245,-5.4217463022746415,36.11147594451904,-3.975311273298773e-264,2.9525229007899244e-267
457,2023-03-10 16:20:09.871133,261651,6.862879436681862,245246.1688311688,2390.371464366386,2417.7588089482283,-5.356096096016245,36.31039381027222,-3.957881124268867e-264,1.743014902990607e-266
458,2023-03-10 16:20:10.070567,261656,6.862879436681862,245246.1688311688,2391.100021533408,2412.5708414292167,-5.187967519011636,36.509827852249146,-3.9511067166490875e-264,6.77440761977955e-267
459,2023-03-10 16:20:10.271096,261605,6.862879436681862,245246.1688311688,2383.668738429787,2407.3348371739185,-5.236004255298212,36.71035695075989,-3.948738447685345e-264,2.3682689637426735e-267
460,2023-03-10 16:20:10.471018,261552,6.862879436681862,245246.1688311688,2375.9460324593574,2402.345421498228,-4.989415675690907,36.91027903556824,-3.93571603433629e-264,1.3022413349054828e-266
461,2023-03-10 16:20:10.671059,261508,6.862879436681862,245246.1688311688,2369.534729389567,2397.442471947853,-4.902949550374615,37.11031985282898,-3.9279755979843317e-264,7.740436351958257e-267
462,2023-03-10 16:20:10.878419,261462,6.862879436681862,245246.1688311688,2362.832003452968,2392.4898844366485,-4.952587511204456,37.31767988204956,-3.9192800915999535e-264,8.695506384378174e-267
463,2023-03-10 16:20:11.073121,261416,6.862879436681862,245246.1688311688,2356.129277516369,2387.5549103954163,-4.934974041232181,37.51238203048706,-3.906318098900662e-264,1.296199269929161e-266
464,2023-03-10 16:20:11.274148,261380,6.862879436681862,245246.1688311688,2350.8836659138133,2382.717611051302,-4.837299344114399,37.71340894699097,-3.905997611566696e-264,3.204873339657772e-268
465,2023-03-10 16:20:11.477651,261339,6.862879436681862,245246.1688311688,2344.909497144236,2378.011612119705,-4.705998931596696,37.91691184043884,-3.8882959500132146e-264,1.7701661553481574e-266
466,2023-03-10 16:20:11.671407,261327,6.862879436681862,245246.1688311688,2343.160959943384,2373.4753429896555,-4.536269130049732,38.11066818237305,-3.8827517331807453e-264,5.544216832469294e-267
467,2023-03-10 16:20:11.873770,261316,6.862879436681862,245246.1688311688,2341.558134175936,2368.9230616141767,-4.552281375478742,38.31303095817566,-3.879629956690082e-264,3.1217764906632086e-267
468,2023-03-10 16:20:12.081569,261286,6.862879436681862,245246.1688311688,2337.1867911738063,2364.4092096277286,-4.513851986448117,38.520829916000366,-3.8749273031263064e-264,4.702653563775658e-267
469,2023-03-10 16:20:12.278604,261268,6.862879436681862,245246.1688311688,2334.5639853725284,2359.9690139702548,-4.440195657473851,38.717864990234375,-3.862585440882046e-264,1.234186224426058e-266
470,2023-03-10 16:20:12.481156,261232,6.862879436681862,245246.1688311688,2329.318373769973,2355.610480764468,-4.358533205786898,38.920417070388794,-3.8532094038038845e-264,9.376037078161341e-267
471,2023-03-10 16:20:12.677161,261181,6.862879436681862,245246.1688311688,2321.887090666352,2351.2583524568527,-4.352128307615203,39.116421937942505,-3.841641046665401e-264,1.1568357138483694e-266
472,2023-03-10 16:20:12.879584,261170,6.862879436681862,245246.1688311688,2320.2842648989044,2347.16081885156,-4.097533605292938,39.31884503364563,-3.8359528013015273e-264,5.688245363873499e-267
