,Time,Value,Factor,Baseline,Mass,Mass_smooth,Mass_derivative_smooth,ts,Mass_analysis_smooth,Mass_analysis_derivative_smooth
216,2023-06-22 13:35:50.485780,250313,6.862879436681862,178460.28952380954,10469.761437471876,10471.615655492558,-0.4547477701853495,43.271822929382324,-1.6873916080836122e-263,5.497294269327218e-267
217,2023-06-22 13:35:50.686856,250269,6.862879436681862,178460.28952380954,10463.350134402084,10471.232962826803,-0.3826926657548029,43.472898960113525,-1.6871933812064115e-263,1.9822687720073058e-267
218,2023-06-22 13:35:50.885938,250285,6.862879436681862,178460.28952380954,10465.681517336554,10470.746190565762,-0.48677226104155125,43.67198085784912,-1.6872573126553702e-263,-6.393144895867442e-268
219,2023-06-22 13:35:51.085698,250292,6.862879436681862,178460.28952380954,10466.701497370384,10470.366700349095,-0.3794902166664542,43.87174105644226,-1.687974564859856e-263,-7.172522044858211e-267
220,2023-06-22 13:35:51.288036,250242,6.862879436681862,178460.28952380954,10459.415925700168,10470.022437072366,-0.3442632767291798,44.07407903671265,-1.6870724698640597e-263,9.020949957962735e-267
221,2023-06-22 13:35:51.485872,250321,6.862879436681862,178460.28952380954,10470.92712893911,10469.682977469274,-0.3394596030921093,44.27191495895386,-1.6868546745757118e-263,2.1779528834792807e-267
222,2023-06-22 13:35:51.688948,250297,6.862879436681862,178460.28952380954,10467.430054537406,10469.27466521083,-0.40831225844340224,44.47499084472656,-1.6870334689936157e-263,-1.78794417903936e-267
223,2023-06-22 13:35:51.886711,250339,6.862879436681862,178460.28952380954,10473.549934740387,10468.89197254508,-0.3826926657511649,44.67275404930115,-1.6866085907159875e-263,4.248782776282807e-267
224,2023-06-22 13:35:52.089797,250315,6.862879436681862,178460.28952380954,10470.052860338685,10468.637377842759,-0.254594702320901,44.875839948654175,-1.6862026355394055e-263,4.0595517658194124e-267
225,2023-06-22 13:35:52.286892,250306,6.862879436681862,178460.28952380954,10468.741457438045,10468.353961098659,-0.283416744099668,45.07293486595154,-1.6865794418221056e-263,-3.768062827001187e-267
226,2023-06-22 13:35:52.491529,250268,6.862879436681862,178460.28952380954,10463.20442296868,10468.11697986631,-0.23698123234862578,45.2775719165802,-1.6861364615998247e-263,4.4298022228093466e-267
227,2023-06-22 13:35:52.692593,250253,6.862879436681862,178460.28952380954,10461.018751467616,10467.894409654846,-0.22257021146469924,45.47863578796387,-1.6865150191586316e-263,-3.7855755880687714e-267
228,2023-06-22 13:35:52.890638,250283,6.862879436681862,178460.28952380954,10465.390094469745,10467.635011278899,-0.2593983759470575,45.67668104171753,-1.6861408384781535e-263,3.7418068047803905e-267
229,2023-06-22 13:35:53.088499,250240,6.862879436681862,178460.28952380954,10459.12450283336,10467.390023923834,-0.24498735506494995,45.87454175949097,-1.685724934756668e-263,4.159037214855615e-267
230,2023-06-22 13:35:53.289562,250301,6.862879436681862,178460.28952380954,10468.012900271024,10467.186668406883,-0.2033555169509782,46.075605154037476,-1.6865426129606335e-263,-8.176782039655197e-267
231,2023-06-22 13:35:53.491650,250290,6.862879436681862,178460.28952380954,10466.410074503576,10467.037754524395,-0.1489138824872498,46.277693033218384,-1.6860533766269644e-263,4.892363336691369e-267
232,2023-06-22 13:35:53.690722,250264,6.862879436681862,178460.28952380954,10462.621577235062,10466.844006354702,-0.19374816969320818,46.47676491737366,-1.6862519352912193e-263,-1.9855866425493843e-267
233,2023-06-22 13:35:53.891762,250225,6.862879436681862,178460.28952380954,10456.938831332294,10466.712705942187,-0.1313004125149746,46.677804946899414,-1.6860569619896895e-263,1.949733015298512e-267
234,2023-06-22 13:35:54.091453,250290,6.862879436681862,178460.28952380954,10466.410074503576,10466.539773691553,-0.17293225063440332,46.877495765686035,-1.6852732156163912e-263,7.837463732982741e-267
235,2023-06-22 13:35:54.292509,250278,6.862879436681862,178460.28952380954,10464.661537302723,10466.382853686344,-0.15692000520903093,47.07855176925659,-1.686209664091104e-263,-9.364484747127133e-267
236,2023-06-22 13:35:54.491588,250205,6.862879436681862,178460.28952380954,10454.024602664207,10466.261160621083,-0.12169306526084256,47.27763104438782,-1.6865708855067642e-263,-3.612214156603406e-267
237,2023-06-22 13:35:54.694132,250258,6.862879436681862,178460.28952380954,10461.747308634638,10466.206718986623,-0.05444163446009043,47.48017477989197,-1.685862599860802e-263,7.082856459623824e-267
238,2023-06-22 13:35:54.895203,250265,6.862879436681862,178460.28952380954,10462.767288668467,10466.145872453995,-0.060846532627692795,47.68124604225159,-1.6859154144380284e-263,-5.28145772265409e-268
