Time,Value,Factor,Baseline,Mass,Mass_smooth,Mass_derivative_smooth,ts
2023-08-31 10:36:34.992872,378789,6.862879436681862,384796.2394957983,-856.3460941172347,-849.4928530736028,-0.10407959528879474,56.48064398765564
2023-08-31 10:36:35.183982,378823,6.862879436681862,384796.2394957983,-851.3919053814875,-849.6801963451222,-0.18734327151946673,56.671754121780396
2023-08-31 10:36:35.392739,378860,6.862879436681862,384796.2394957983,-846.0005823455274,-849.7938832876683,-0.11368694254611,56.88051104545593
2023-08-31 10:36:35.591917,378789,6.862879436681862,384796.2394957983,-856.3460941172347,-849.955606966502,-0.16172367883370953,57.079689025878906
2023-08-31 10:36:35.795896,378775,6.862879436681862,384796.2394957983,-858.3860541848952,-850.0212571727612,-0.0656502062591926,57.28366804122925
2023-08-31 10:36:35.978950,378822,6.862879436681862,384796.2394957983,-851.5376168148919,-850.1701710552512,-0.14891388248997828,57.46672177314758
2023-08-31 10:36:36.186611,378802,6.862879436681862,384796.2394957983,-854.4518454829783,-850.2470298333104,-0.07685877805920427,57.67438292503357
2023-08-31 10:36:36.387871,378789,6.862879436681862,384796.2394957983,-856.3460941172347,-850.3238886113701,-0.07685877805965902,57.87564301490784
2023-08-31 10:36:36.585283,378870,6.862879436681862,384796.2394957983,-844.5434680114842,-850.5288453528617,-0.20495674149162824,58.073055028915405
2023-08-31 10:36:36.794647,378847,6.862879436681862,384796.2394957983,-847.8948309797836,-850.7562192379543,-0.22737388509256107,58.282418966293335
2023-08-31 10:36:36.990350,378794,6.862879436681862,384796.2394957983,-855.617536950213,-850.845887812357,-0.08966857440270815,58.4781219959259
2023-08-31 10:36:37.196284,378812,6.862879436681862,384796.2394957983,-852.9947311489351,-850.9964029193903,-0.1505151070333568,58.6840558052063
2023-08-31 10:36:37.390377,378784,6.862879436681862,384796.2394957983,-857.0746512842563,-851.0876727183353,-0.0912697989449498,58.87814903259277
2023-08-31 10:36:37.591670,378803,6.862879436681862,384796.2394957983,-854.3061340495741,-851.1277033319079,-0.040030613572639595,59.07944202423096
2023-08-31 10:36:37.790005,378792,6.862879436681862,384796.2394957983,-855.9089598170217,-851.1501204755086,-0.022417143600705458,59.27777695655823
2023-08-31 10:36:37.986789,378801,6.862879436681862,384796.2394957983,-854.5975569163827,-851.1725376191096,-0.022417143600932832,59.47456121444702
2023-08-31 10:36:38.192615,378827,6.862879436681862,384796.2394957983,-850.8090596478702,-851.2509976217117,-0.07846000260212804,59.680386781692505
2023-08-31 10:36:38.396663,378830,6.862879436681862,384796.2394957983,-850.3719253476572,-851.3214515015995,-0.07045387988785023,59.884434938430786
2023-08-31 10:36:38.586462,378831,6.862879436681862,384796.2394957983,-850.2262139142529,-851.4303347705169,-0.10888326891733868,60.07423400878906
2023-08-31 10:36:38.800232,378801,6.862879436681862,384796.2394957983,-854.5975569163827,-851.5264082430915,-0.09607347257463061,60.28800392150879
2023-08-31 10:36:38.991248,378838,6.862879436681862,384796.2394957983,-849.2062338804226,-851.7121502900682,-0.18574204697665664,60.4790198802948
2023-08-31 10:36:39.189224,378788,6.862879436681862,384796.2394957983,-856.491805550639,-851.7505796790979,-0.03842938902971582,60.67699599266052
2023-08-31 10:36:39.395370,378827,6.862879436681862,384796.2394957983,-850.8090596478702,-851.9395241751607,-0.18894449606284525,60.88314199447632
2023-08-31 10:36:39.590320,378817,6.862879436681862,384796.2394957983,-852.2661739819134,-852.0692233631362,-0.12969918797546143,61.078092098236084
2023-08-31 10:36:39.793430,378818,6.862879436681862,384796.2394957983,-852.1204625485092,-852.238953164684,-0.16972980154775996,61.2812020778656
2023-08-31 10:36:39.996674,378799,6.862879436681862,384796.2394957983,-854.8889797831914,-852.3542413317729,-0.11528816708892009,61.48444604873657
2023-08-31 10:36:40.197884,378830,6.862879436681862,384796.2394957983,-850.3719253476572,-852.5495907260078,-0.1953493942348814,61.68565583229065
2023-08-31 10:36:40.408856,378804,6.862879436681862,384796.2394957983,-854.1604226161697,-852.6504678722104,-0.10087714620260613,61.8966281414032
2023-08-31 10:36:40.593239,378778,6.862879436681862,384796.2394957983,-857.9489198846823,-852.7497437938707,-0.09927592166036447,62.081011056900024
2023-08-31 10:36:40.796186,378786,6.862879436681862,384796.2394957983,-856.7832284174476,-852.8746393082172,-0.12489551434646273,62.283958196640015
2023-08-31 10:36:40.992569,378807,6.862879436681862,384796.2394957983,-853.7232883159568,-852.9563017599054,-0.08166245168820296,62.4803409576416
